text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,subject_ID,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim,go_nogo_type,correct_response,current_trial,current_block,chosenStim,chosenCond,stimLeft,cond_left,stimRight,cond_right
,375,32,850,0,stim,poldrack-single-stim,11,69061,0.0-3.0-8.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,practice,green_circle,go2,32,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,12,70463,0.0-3.0-9.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,13,70965,0.0-3.0-10.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,364,32,850,0,stim,poldrack-single-stim,14,71817,0.0-3.0-11.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,practice,green_circle,go2,32,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,15,73219,0.0-3.0-12.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,16,73721,0.0-3.0-13.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,388,32,850,0,stim,poldrack-single-stim,17,74573,0.0-3.0-14.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,practice,purple_triangle,go1,32,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,18,75975,0.0-3.0-15.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,19,76476,0.0-3.0-16.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,20,77328,0.0-3.0-17.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,practice,red_rhombus,nogo2,-1,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,21,78729,0.0-3.0-18.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,22,79231,0.0-3.0-19.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,389,32,850,0,stim,poldrack-single-stim,23,80084,0.0-3.0-20.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,practice,green_circle,go2,32,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,24,81485,0.0-3.0-21.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,25,81987,0.0-3.0-22.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,412,32,850,0,stim,poldrack-single-stim,26,82839,0.0-3.0-23.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,practice,green_circle,go2,32,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,27,84241,0.0-3.0-24.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,28,84742,0.0-3.0-25.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,323,32,850,0,stim,poldrack-single-stim,29,85594,0.0-3.0-26.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,practice,green_circle,go2,32,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,30,86996,0.0-3.0-27.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,31,87498,0.0-3.0-28.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,32,88350,0.0-3.0-29.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,practice,red_rhombus,nogo2,-1,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,33,89752,0.0-3.0-30.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,34,90254,0.0-3.0-31.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,414,32,850,0,stim,poldrack-single-stim,35,91106,0.0-3.0-32.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,practice,purple_triangle,go1,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,36,92508,0.0-3.0-33.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,37,93009,0.0-3.0-34.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,360,32,850,0,stim,poldrack-single-stim,38,93861,0.0-3.0-35.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,practice,purple_triangle,go1,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,39,95263,0.0-3.0-36.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,40,95765,0.0-3.0-37.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,41,96616,0.0-3.0-38.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_pentagon.png'></img>,32,850,practice,blue_pentagon,nogo1,-1,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,42,98018,0.0-3.0-39.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,43,98520,0.0-3.0-40.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,485,32,850,0,stim,poldrack-single-stim,44,99372,0.0-3.0-41.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,practice,purple_triangle,go1,32,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,45,100774,0.0-3.0-42.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,46,101276,0.0-3.0-43.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,384,32,850,0,stim,poldrack-single-stim,47,102128,0.0-3.0-44.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,practice,green_circle,go2,32,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,48,103529,0.0-3.0-45.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,49,104031,0.0-3.0-46.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,295,32,850,0,stim,poldrack-single-stim,50,104883,0.0-3.0-47.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,practice,purple_triangle,go1,32,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,51,106284,0.0-3.0-48.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,52,106786,0.0-3.0-49.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,53,107637,0.0-3.0-50.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_pentagon.png'></img>,32,850,practice,blue_pentagon,nogo1,-1,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,54,109039,0.0-3.0-51.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,55,109540,0.0-3.0-52.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,56,110392,0.0-3.0-53.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,practice,red_rhombus,nogo2,-1,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,57,111793,0.0-3.0-54.0,go_nogo_deval,436,,<div></div>,32,1400,practice,,,,,,,,,,,
,3479,13,3479,0,practice-no-stop-feedback,poldrack-single-stim,58,115274,0.0-4.0,go_nogo_deval,436,,<div class = centerbox><p class = block-text><br>Please take this time to read your feedback and to take a short break! Press enter to continue</p><p class = block-text><strong>Average reaction time:  381 ms. Accuracy: 94%</strong></p><p class = block-text>Done with this practice.</p></div>,13,3479,,,,,,,,,,,,
,30206,13,30206,0,main_stop_intro_phase3,poldrack-single-stim,59,145480,0.0-5.0,go_nogo_deval,436,,"<div class = centerbox><p class = block-text>We will now start the main phase of the experiment.<br><br>These trials are the same as the trials that you have just completed. <br><br>The rules for each shape are as follows:  <br><ul list-text><li>triangle: spacebar</li><li>circle: spacebar</li><li>pentagon: no response</li><li>rhombus: no response</li></ul></p><p class = block-text>Remember these rules before you proceed, as they will no longer be presented during the trial.</p><p class = block-text>Press <strong> enter</strong> to begin.</p></div>",13,30206,,,,,,,,,,,,
,4308,13,4308,0,practice-no-stop-feedback,poldrack-single-stim,60,149788,0.0-6.0-0.0,go_nogo_deval,436,,"<div class = centerbox><p class = block-text>We will now start with a test session. In this test, concentrate on responding quickly and accurately to each stimuli unless it requires no response.</p><p class = block-text>Press enter to continue.</p></div>",13,4308,,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,61,150290,0.0-6.0-1.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,364,32,850,0,stim,poldrack-single-stim,62,151142,0.0-6.0-2.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,test,purple_triangle,go1,32,0,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,63,152544,0.0-6.0-3.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,64,153045,0.0-6.0-4.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,309,32,850,0,stim,poldrack-single-stim,65,153897,0.0-6.0-5.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,test,green_circle,go2,32,1,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,66,155299,0.0-6.0-6.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,67,155800,0.0-6.0-7.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,300,32,850,0,stim,poldrack-single-stim,68,156651,0.0-6.0-8.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_pentagon.png'></img>,32,850,test,blue_pentagon,nogo1,-1,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,69,158053,0.0-6.0-9.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,70,158555,0.0-6.0-10.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,71,159407,0.0-6.0-11.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,nogo2,-1,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,72,160808,0.0-6.0-12.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,73,161310,0.0-6.0-13.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,392,32,850,0,stim,poldrack-single-stim,74,162160,0.0-6.0-14.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,test,purple_triangle,go1,32,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,75,163562,0.0-6.0-15.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,76,164064,0.0-6.0-16.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,359,32,850,0,stim,poldrack-single-stim,77,164916,0.0-6.0-17.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,test,green_circle,go2,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,78,166318,0.0-6.0-18.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,79,166820,0.0-6.0-19.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,80,167671,0.0-6.0-20.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,nogo2,-1,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,81,169073,0.0-6.0-21.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,82,169575,0.0-6.0-22.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,385,32,850,0,stim,poldrack-single-stim,83,170426,0.0-6.0-23.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,test,green_circle,go2,32,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,84,171828,0.0-6.0-24.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,85,172329,0.0-6.0-25.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,352,32,850,0,stim,poldrack-single-stim,86,173181,0.0-6.0-26.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,test,green_circle,go2,32,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,87,174582,0.0-6.0-27.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,88,175084,0.0-6.0-28.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,467,32,850,0,stim,poldrack-single-stim,89,175935,0.0-6.0-29.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,test,purple_triangle,go1,32,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,90,177336,0.0-6.0-30.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,91,177838,0.0-6.0-31.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,367,32,850,0,stim,poldrack-single-stim,92,178690,0.0-6.0-32.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,test,green_circle,go2,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,93,180091,0.0-6.0-33.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,94,180593,0.0-6.0-34.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,95,181444,0.0-6.0-35.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,nogo2,-1,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,96,182846,0.0-6.0-36.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,97,183348,0.0-6.0-37.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,371,32,850,0,stim,poldrack-single-stim,98,184200,0.0-6.0-38.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,test,purple_triangle,go1,32,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,99,185601,0.0-6.0-39.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,100,186103,0.0-6.0-40.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,506,32,850,0,stim,poldrack-single-stim,101,186955,0.0-6.0-41.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,test,purple_triangle,go1,32,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,102,188357,0.0-6.0-42.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,103,188858,0.0-6.0-43.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,361,32,850,0,stim,poldrack-single-stim,104,189710,0.0-6.0-44.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,test,purple_triangle,go1,32,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,105,191111,0.0-6.0-45.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,106,191613,0.0-6.0-46.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,107,192465,0.0-6.0-47.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_pentagon.png'></img>,32,850,test,blue_pentagon,nogo1,-1,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,108,193868,0.0-6.0-48.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,109,194370,0.0-6.0-49.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,497,32,850,0,stim,poldrack-single-stim,110,195221,0.0-6.0-50.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,test,green_circle,go2,32,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,111,196623,0.0-6.0-51.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,112,197124,0.0-6.0-52.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,488,32,850,0,stim,poldrack-single-stim,113,197976,0.0-6.0-53.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,test,purple_triangle,go1,32,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,114,199377,0.0-6.0-54.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,115,199879,0.0-6.0-55.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,116,200731,0.0-6.0-56.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,nogo2,-1,18,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,117,202132,0.0-6.0-57.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,118,202634,0.0-6.0-58.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,119,203484,0.0-6.0-59.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,nogo2,-1,19,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,120,204886,0.0-6.0-60.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,121,205388,0.0-6.0-61.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,369,32,850,0,stim,poldrack-single-stim,122,206240,0.0-6.0-62.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,test,green_circle,go2,32,20,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,123,207641,0.0-6.0-63.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,124,208143,0.0-6.0-64.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,303,32,850,0,stim,poldrack-single-stim,125,208995,0.0-6.0-65.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,nogo2,-1,21,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,126,210397,0.0-6.0-66.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,127,210899,0.0-6.0-67.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,483,32,850,0,stim,poldrack-single-stim,128,211750,0.0-6.0-68.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_triangle.png'></img>,32,850,test,purple_triangle,go1,32,22,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,129,213152,0.0-6.0-69.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,130,213654,0.0-6.0-70.0,go_nogo_deval,436,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,383,32,850,0,stim,poldrack-single-stim,131,214507,0.0-6.0-71.0,go_nogo_deval,436,,<img class = center src='/static/experiments/go_nogo_deval/images/green_circle.png'></img>,32,850,test,green_circle,go2,32,23,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,132,215910,0.0-6.0-72.0,go_nogo_deval,436,,<div></div>,32,1400,test,,,,,,,,,,,
