text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,subject_ID,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim,go_nogo_type,correct_response,current_trial,current_block,chosenStim,chosenCond,stimLeft,cond_left,stimRight,cond_right
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,10,63338,0.0-3.0-7.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,374,32,850,0,stim,poldrack-single-stim,11,64190,0.0-3.0-8.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,go1,32,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,12,65592,0.0-3.0-9.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,13,66094,0.0-3.0-10.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,475,32,850,0,stim,poldrack-single-stim,14,66946,0.0-3.0-11.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,go1,32,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,15,68348,0.0-3.0-12.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,16,68850,0.0-3.0-13.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,17,69701,0.0-3.0-14.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,practice,blue_triangle,nogo1,-1,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,18,71103,0.0-3.0-15.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,19,71604,0.0-3.0-16.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,546,32,850,0,stim,poldrack-single-stim,20,72456,0.0-3.0-17.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,practice,green_pentagon,go2,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,21,73858,0.0-3.0-18.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,22,74359,0.0-3.0-19.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,614,32,850,0,stim,poldrack-single-stim,23,75212,0.0-3.0-20.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,go1,32,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,24,76614,0.0-3.0-21.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,25,77116,0.0-3.0-22.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,26,77968,0.0-3.0-23.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,practice,red_rhombus,nogo2,-1,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,27,79370,0.0-3.0-24.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,28,79871,0.0-3.0-25.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,559,32,850,0,stim,poldrack-single-stim,29,80723,0.0-3.0-26.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,go1,32,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,30,82125,0.0-3.0-27.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,31,82627,0.0-3.0-28.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,414,32,850,0,stim,poldrack-single-stim,32,83478,0.0-3.0-29.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,practice,green_pentagon,go2,32,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,33,84880,0.0-3.0-30.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,34,85382,0.0-3.0-31.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,35,86234,0.0-3.0-32.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,practice,red_rhombus,nogo2,-1,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,36,87636,0.0-3.0-33.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,37,88137,0.0-3.0-34.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,540,32,850,0,stim,poldrack-single-stim,38,88989,0.0-3.0-35.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,practice,green_pentagon,go2,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,39,90390,0.0-3.0-36.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,40,90892,0.0-3.0-37.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,326,32,850,0,stim,poldrack-single-stim,41,91744,0.0-3.0-38.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,go1,32,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,42,93146,0.0-3.0-39.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,43,93648,0.0-3.0-40.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,395,32,850,0,stim,poldrack-single-stim,44,94500,0.0-3.0-41.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,practice,green_pentagon,go2,32,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,45,95902,0.0-3.0-42.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,46,96404,0.0-3.0-43.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,496,32,850,0,stim,poldrack-single-stim,47,97256,0.0-3.0-44.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,practice,purple_circle,go1,32,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,48,98658,0.0-3.0-45.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,49,99159,0.0-3.0-46.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,50,100012,0.0-3.0-47.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,practice,red_rhombus,nogo2,-1,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,51,101415,0.0-3.0-48.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,52,101917,0.0-3.0-49.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,53,102769,0.0-3.0-50.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,practice,blue_triangle,nogo1,-1,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,54,104171,0.0-3.0-51.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,-1,-1,500,0,prompt_fixation,poldrack-single-stim,55,104673,0.0-3.0-52.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,practice,,,,,,,,,,,
,418,32,850,0,stim,poldrack-single-stim,56,105525,0.0-3.0-53.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,practice,green_pentagon,go2,32,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,57,106926,0.0-3.0-54.0,go_nogo_deval,433,,<div></div>,32,1400,practice,,,,,,,,,,,
,4553,13,4553,0,practice-no-stop-feedback,poldrack-single-stim,58,111481,0.0-4.0,go_nogo_deval,433,,<div class = centerbox><p class = block-text><br>Please take this time to read your feedback and to take a short break! Press enter to continue</p><p class = block-text><strong>Average reaction time:  481 ms. Accuracy: 100%</strong></p><p class = block-text>Done with this practice.</p></div>,13,4553,,,,,,,,,,,,
,37418,13,37418,0,main_stop_intro_phase3,poldrack-single-stim,59,148899,0.0-5.0,go_nogo_deval,433,,"<div class = centerbox><p class = block-text>We will now start the main phase of the experiment.<br><br>These trials are the same as the trials that you have just completed. <br><br>The rules for each shape are as follows:  <br><ul list-text><li>circle: spacebar</li><li>pentagon: spacebar</li><li>triangle: no response</li><li>rhombus: no response</li></ul></p><p class = block-text>Remember these rules before you proceed, as they will no longer be presented during the trial.</p><p class = block-text>Press <strong> enter</strong> to begin.</p></div>",13,37418,,,,,,,,,,,,
,3430,13,3430,0,practice-no-stop-feedback,poldrack-single-stim,60,152330,0.0-6.0-0.0,go_nogo_deval,433,,"<div class = centerbox><p class = block-text>We will now start with a test session. In this test, concentrate on responding quickly and accurately to each stimuli unless it requires no response.</p><p class = block-text>Press enter to continue.</p></div>",13,3430,,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,61,152832,0.0-6.0-1.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,465,32,850,0,stim,poldrack-single-stim,62,153683,0.0-6.0-2.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,go2,32,0,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,63,155085,0.0-6.0-3.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,64,155587,0.0-6.0-4.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,432,32,850,0,stim,poldrack-single-stim,65,156439,0.0-6.0-5.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,go2,32,1,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,66,157841,0.0-6.0-6.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,67,158342,0.0-6.0-7.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,411,32,850,0,stim,poldrack-single-stim,68,159194,0.0-6.0-8.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go1,32,2,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,69,160596,0.0-6.0-9.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,70,161098,0.0-6.0-10.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,356,32,850,0,stim,poldrack-single-stim,71,161949,0.0-6.0-11.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go1,32,3,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,72,163351,0.0-6.0-12.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,73,163853,0.0-6.0-13.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,289,32,850,0,stim,poldrack-single-stim,74,164705,0.0-6.0-14.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,go2,32,4,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,75,166107,0.0-6.0-15.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,76,166608,0.0-6.0-16.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,313,32,850,0,stim,poldrack-single-stim,77,167460,0.0-6.0-17.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,go2,32,5,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,78,168861,0.0-6.0-18.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,79,169363,0.0-6.0-19.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,303,32,850,0,stim,poldrack-single-stim,80,170215,0.0-6.0-20.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go1,32,6,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,81,171617,0.0-6.0-21.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,82,172119,0.0-6.0-22.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,326,32,850,0,stim,poldrack-single-stim,83,172971,0.0-6.0-23.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,go2,32,7,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,84,174371,0.0-6.0-24.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,85,174873,0.0-6.0-25.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,372,32,850,0,stim,poldrack-single-stim,86,175725,0.0-6.0-26.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go1,32,8,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,87,177127,0.0-6.0-27.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,88,177628,0.0-6.0-28.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,89,178480,0.0-6.0-29.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,nogo2,-1,9,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,90,179881,0.0-6.0-30.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,91,180383,0.0-6.0-31.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,397,32,850,0,stim,poldrack-single-stim,92,181235,0.0-6.0-32.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go1,32,10,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,93,182637,0.0-6.0-33.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,94,183139,0.0-6.0-34.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,444,32,850,0,stim,poldrack-single-stim,95,183990,0.0-6.0-35.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go1,32,11,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,96,185392,0.0-6.0-36.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,97,185894,0.0-6.0-37.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,98,186746,0.0-6.0-38.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,nogo2,-1,12,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,99,188148,0.0-6.0-39.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,100,188650,0.0-6.0-40.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,738,32,850,0,stim,poldrack-single-stim,101,189502,0.0-6.0-41.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go1,32,13,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,102,190903,0.0-6.0-42.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,103,191404,0.0-6.0-43.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,391,32,850,0,stim,poldrack-single-stim,104,192256,0.0-6.0-44.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,go2,32,14,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,105,193657,0.0-6.0-45.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,106,194159,0.0-6.0-46.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,403,32,850,0,stim,poldrack-single-stim,107,195011,0.0-6.0-47.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go1,32,15,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,108,196413,0.0-6.0-48.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,109,196913,0.0-6.0-49.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,110,197765,0.0-6.0-50.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/red_rhombus.png'></img>,32,850,test,red_rhombus,nogo2,-1,16,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,111,199166,0.0-6.0-51.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,112,199668,0.0-6.0-52.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,-1,-1,850,0,stim,poldrack-single-stim,113,200520,0.0-6.0-53.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_triangle.png'></img>,32,850,test,blue_triangle,nogo1,-1,17,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,114,201921,0.0-6.0-54.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,115,202423,0.0-6.0-55.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,431,32,850,0,stim,poldrack-single-stim,116,203275,0.0-6.0-56.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go1,32,18,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,117,204676,0.0-6.0-57.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,118,205177,0.0-6.0-58.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,422,32,850,0,stim,poldrack-single-stim,119,206029,0.0-6.0-59.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,go2,32,19,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,120,207431,0.0-6.0-60.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,121,207933,0.0-6.0-61.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,355,32,850,0,stim,poldrack-single-stim,122,208784,0.0-6.0-62.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go1,32,20,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,123,210186,0.0-6.0-63.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,124,210688,0.0-6.0-64.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,356,32,850,0,stim,poldrack-single-stim,125,211539,0.0-6.0-65.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,go2,32,21,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,126,212941,0.0-6.0-66.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,127,213443,0.0-6.0-67.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,380,32,850,0,stim,poldrack-single-stim,128,214295,0.0-6.0-68.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_circle.png'></img>,32,850,test,purple_circle,go1,32,22,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,129,215695,0.0-6.0-69.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,130,216197,0.0-6.0-70.0,go_nogo_deval,433,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,,
,348,32,850,0,stim,poldrack-single-stim,131,217049,0.0-6.0-71.0,go_nogo_deval,433,,<img class = center src='/static/experiments/go_nogo_deval/images/green_pentagon.png'></img>,32,850,test,green_pentagon,go2,32,23,0,,,,,,
,-1,-1,1400,0,ITI,poldrack-single-stim,132,218452,0.0-6.0-72.0,go_nogo_deval,433,,<div></div>,32,1400,test,,,,,,,,,,,
